Altitude,Theta,Hour,Month,Day,GSD,North,South,West,East,Background Temperature
460.150846798666,22.53454522617844,02:00,8,3,75.84904068109878,40.829036,40.828186,14.144162526075206,14.145536526075206,299.568115234375
460.6360119721312,13.366604098328787,02:00,8,3,75.9290129624392,40.829036,40.828186,14.144161576650488,14.145535576650488,299.568115234375
452.6204764523563,15.312766248714803,15:00,8,6,74.60777084379498,40.829036,40.828186,14.144177262334388,14.145551262334388,302.653076171875
460.7878609010922,14.778969707355245,02:00,8,11,75.95404300567454,40.829036,40.828186,14.144161279495757,14.145535279495755,301.613525390625
461.1275331945053,17.6749092937611,02:00,8,11,76.01003294414923,40.829036,40.828186,14.144160614787554,14.145534614787554,301.613525390625
449.7999964640021,5.236455544273833,15:00,8,11,74.14285656000034,40.829036,40.828186,14.144182781760684,14.145556781760686,304.031982421875
449.1452847220944,21.60557510291623,15:00,8,11,74.03493704210346,40.829036,40.828186,14.144184062972826,14.145558062972826,304.031982421875
459.7576232192969,22.68692761486972,02:00,8,16,75.78422360757641,40.829036,40.828186,14.144163295578473,14.145537295578473,299.944091796875
460.0072660996784,6.579620714931356,02:00,8,16,75.82537353291403,40.829036,40.828186,14.144162807049751,14.145536807049751,299.944091796875
447.0217699837995,17.955141727313922,15:00,8,16,73.68490714018672,40.829036,40.828186,14.14418821850066,14.14556221850066,303.099365234375
445.7881155621571,22.207007626529105,15:00,8,19,73.48155751024568,40.829036,40.828186,14.144190632651686,14.145564632651686,299.138427734375
458.2889143846287,20.481466039215924,02:00,8,21,75.54212874471901,40.829036,40.828186,14.144166169709898,14.145540169709898,298.95751953125
456.9585434524724,18.097189714651066,02:00,8,24,75.32283683282512,40.829036,40.828186,14.144168773126458,14.145542773126458,299.646240234375
444.1289773570043,10.292900983703907,15:00,8,24,73.20807319071498,40.829036,40.828186,14.144193879436305,14.145567879436303,302.25244140625
443.6283557515208,21.04322184703848,15:00,8,24,73.12555314585508,40.829036,40.828186,14.144194859107872,14.145568859107872,302.25244140625
454.256685239654,17.42990886117924,02:00,8,29,74.87747558895396,40.829036,40.828186,14.144174060420584,14.145548060420584,298.938720703125
454.3541732709446,10.833616090481051,02:00,8,29,74.8935450446612,40.829036,40.828186,14.144173869645252,14.145547869645252,298.938720703125
443.1408735855521,7.0954378132436045,15:00,8,29,73.04519894267342,40.829036,40.828186,14.144195813066736,14.145569813066736,300.73095703125
451.4033736379433,13.23789958211191,02:00,9,3,74.40714950075989,40.829036,40.828186,14.144179644095402,14.145553644095402,298.82568359375
451.4901656547481,18.72284562128425,02:00,9,3,74.42145587715628,40.829036,40.828186,14.144179474251212,14.145553474251212,298.82568359375
443.0944078842713,19.870583830058848,15:00,9,3,73.0375397611436,40.829036,40.828186,14.144195903995945,14.145569903995945,299.349365234375
443.2423011461533,22.35700956961355,15:00,9,6,73.06191777134396,40.829036,40.828186,14.1441956145821,14.1455696145821,301.268310546875
448.6122582201779,23.57827237172123,02:00,9,8,73.94707553079856,40.829036,40.828186,14.14418510605787,14.14555910605787,298.564697265625
447.0376533069348,19.840573229904184,02:00,9,11,73.68752527037387,40.829036,40.828186,14.14418818741842,14.14556218741842,296.36279296875
444.6927930403872,15.104286128867772,15:00,9,11,73.30100984182207,40.829036,40.828186,14.144192776099594,14.145566776099594,298.991455078125
444.5010477865371,16.594129752760743,15:00,9,11,73.26940348129733,40.829036,40.828186,14.144193151327851,14.145567151327851,298.991455078125
444.6171616536858,15.442370190253545,02:00,9,16,73.28854312972842,40.829036,40.828186,14.144192924103432,14.145566924103433,293.48828125
444.8025981313667,15.71384902335789,02:00,9,16,73.31910958209342,40.829036,40.828186,14.144192561220882,14.145566561220882,293.48828125
446.5712054973237,13.615925846599117,15:00,9,16,73.61063826878963,40.829036,40.828186,14.144189100214936,14.145563100214936,294.09423828125
446.4382841125116,14.520707679810547,15:00,9,16,73.588728150414,40.829036,40.828186,14.14418936033016,14.14556336033016,294.09423828125
442.8718880909446,18.24522406068553,02:00,9,21,73.00086067433153,40.829036,40.828186,14.144196339447216,14.145570339447216,292.790771484375
443.1300183659832,10.012229284295822,02:00,9,21,73.04340962076644,40.829036,40.828186,14.144195834309429,14.145569834309429,292.790771484375
